Ciudades,Rutas,TotalPremium,LimitePremium,Nanosegundos
17,18,13,12,380701
17,18,13,13,453754
17,18,14,0,6914
17,18,14,1,15644
17,18,14,2,28215
17,18,14,3,44907
17,18,14,4,64533
17,18,14,5,89815
17,18,14,6,115866
17,18,14,7,149948
17,18,14,8,183610
17,18,14,9,226703
17,18,14,10,274753
17,18,14,11,332441
17,18,14,12,394460
17,18,14,13,440415
17,18,14,14,507461
17,18,15,0,6774
17,18,15,1,15644
17,18,15,2,28356
17,18,15,3,44348
17,18,15,4,64742
17,18,15,5,89955
17,18,15,6,121244
17,18,15,7,153998
17,18,15,8,192271
17,18,15,9,231661
17,18,15,10,272517
17,18,15,11,340473
17,18,15,12,383564
17,18,15,13,442300
17,18,15,14,526318
17,18,15,15,578000
17,18,16,0,6984
17,18,16,1,15853
17,18,16,2,28006
17,18,16,3,45047
17,18,16,4,64812
17,18,16,5,90513
17,18,16,6,116215
17,18,16,7,149599
17,18,16,8,188919
17,18,16,9,226842
17,18,16,10,277686
17,18,16,11,332022
17,18,16,12,388593
17,18,16,13,456757
17,18,16,14,522407
17,18,16,15,589943
17,18,16,16,660412
17,18,17,0,6914
17,18,17,1,15924
17,18,17,2,27937
17,18,17,3,44629
17,18,17,4,64673
17,18,17,5,89396
17,18,17,6,118030
17,18,17,7,155256
17,18,17,8,186823
17,18,17,9,221884
17,18,17,10,275102
17,18,17,11,335304
17,18,17,12,398091
17,18,17,13,438739
17,18,17,14,503969
17,18,17,15,585194
17,18,17,16,653358
17,18,17,17,730742
17,18,18,0,7053
17,18,18,1,15993
17,18,18,2,28215
17,18,18,3,45047
17,18,18,4,65301
17,18,18,5,93237
17,18,18,6,119358
17,18,18,7,155605
17,18,18,8,192620
17,18,18,9,224328
17,18,18,10,282435
17,18,18,11,338727
17,18,18,12,382377
17,18,18,13,443837
17,18,18,14,526878
17,18,18,15,594483
17,18,18,16,666488
17,18,18,17,744290
17,18,18,18,826772
17,19,0,0,6845
17,19,1,0,6914
17,19,1,1,16552
17,19,2,0,7194
17,19,2,1,16203
17,19,2,2,28775
17,19,3,0,7193
17,19,3,1,16133
17,19,3,2,28844
17,19,3,3,45396
17,19,4,0,6984
17,19,4,1,16133
17,19,4,2,28565
17,19,4,3,45257
17,19,4,4,65021
17,19,5,0,7054
17,19,5,1,15993
17,19,5,2,28774
17,19,5,3,45396
17,19,5,4,65720
17,19,5,5,92958
17,19,6,0,6774
17,19,6,1,16273
17,19,6,2,28425
17,19,6,3,45326
17,19,6,4,65580
17,19,6,5,92189
17,19,6,6,119218
17,19,7,0,6914
17,19,7,1,16203
17,19,7,2,28705
17,19,7,3,45675
17,19,7,4,66418
17,19,7,5,89186
17,19,7,6,121732
17,19,7,7,156094
17,19,8,0,6774
17,19,8,1,16203
17,19,8,2,28495
17,19,8,3,45117
17,19,8,4,66558
17,19,8,5,91561
17,19,8,6,121453
17,19,8,7,148970
17,19,8,8,191642
17,19,9,0,6775
17,19,9,1,15924
17,19,9,2,28914
17,19,9,3,44978
17,19,9,4,66139
17,19,9,5,90513
17,19,9,6,119916
17,19,9,7,154557
17,19,9,8,187801
17,19,9,9,233128
17,19,10,0,6914
17,19,10,1,15923
17,19,10,2,28286
17,19,10,3,45467
17,19,10,4,66209
17,19,10,5,89884
17,19,10,6,119497
17,19,10,7,151554
17,19,10,8,186964
17,19,10,9,230054
17,19,10,10,276289
17,19,11,0,6775
17,19,11,1,16134
17,19,11,2,28635
17,19,11,3,45466
17,19,11,4,66838
17,19,11,5,90653
17,19,11,6,118519
17,19,11,7,153160
17,19,11,8,189896
17,19,11,9,228797
17,19,11,10,280619
17,19,11,11,326155
17,19,12,0,6775
17,19,12,1,16063
17,19,12,2,28565
17,19,12,3,46094
17,19,12,4,65511
17,19,12,5,91142
17,19,12,6,120265
17,19,12,7,150925
17,19,12,8,191502
17,19,12,9,227820
17,19,12,10,273635
17,19,12,11,336282
17,19,12,12,392434
17,19,13,0,6984
17,19,13,1,15923
17,19,13,2,28565
17,19,13,3,45186
17,19,13,4,64952
17,19,13,5,90443
17,19,13,6,118729
17,19,13,7,150716
17,19,13,8,183751
17,19,13,9,225795
17,19,13,10,275102
17,19,13,11,331114
17,19,13,12,380281
17,19,13,13,447468
17,19,14,0,6844
17,19,14,1,15854
17,19,14,2,28495
17,19,14,3,44907
17,19,14,4,66139
17,19,14,5,91910
17,19,14,6,121033
17,19,14,7,155255
17,19,14,8,193878
17,19,14,9,223560
17,19,14,10,276988
17,19,14,11,324549
17,19,14,12,395298
17,19,14,13,464370
17,19,14,14,529392
17,19,15,0,6914
17,19,15,1,15784
17,19,15,2,28425
17,19,15,3,45117
17,19,15,4,66139
17,19,15,5,91840
17,19,15,6,120265
17,19,15,7,155116
17,19,15,8,184519
17,19,15,9,222861
17,19,15,10,277127
17,19,15,11,328670
17,19,15,12,389082
17,19,15,13,446631
17,19,15,14,518077
17,19,15,15,583588
17,19,16,0,6845
17,19,16,1,16133
17,19,16,2,28425
17,19,16,3,45047
17,19,16,4,66348
17,19,16,5,91211
17,19,16,6,120335
17,19,16,7,150158
17,19,16,8,187731
17,19,16,9,229496
17,19,16,10,276848
17,19,16,11,323711
17,19,16,12,394739
17,19,16,13,453405
17,19,16,14,520522
17,19,16,15,590153
17,19,16,16,668235
17,19,17,0,6775
17,19,17,1,15993
17,19,17,2,28355
17,19,17,3,45117
17,19,17,4,66558
17,19,17,5,90373
17,19,17,6,119847
17,19,17,7,151694
17,19,17,8,184937
17,19,17,9,227540
17,19,17,10,274613
17,19,17,11,331114
17,19,17,12,384542
17,19,17,13,447398
17,19,17,14,509767
17,19,17,15,576115
17,19,17,16,654126
17,19,17,17,738354
17,19,18,0,6915
17,19,18,1,16133
17,19,18,2,28914
17,19,18,3,45397
17,19,18,4,67116
17,19,18,5,90373
17,19,18,6,120894
17,19,18,7,151973
17,19,18,8,187731
17,19,18,9,226982
17,19,18,10,283413
17,19,18,11,333418
17,19,18,12,389780
17,19,18,13,450890
17,19,18,14,521220
17,19,18,15,585963
17,19,18,16,648889
17,19,18,17,743522
17,19,18,18,821884
17,19,19,0,7194
17,19,19,1,16133
17,19,19,2,28635
17,19,19,3,45326
17,19,19,4,65860
17,19,19,5,90723
17,19,19,6,121243
17,19,19,7,151694
17,19,19,8,183820
17,19,19,9,229357
17,19,19,10,278315
17,19,19,11,342079
17,19,19,12,389431
17,19,19,13,441811
17,19,19,14,517589
17,19,19,15,587290
17,19,19,16,664253
17,19,19,17,733536
17,19,19,18,817902
17,19,19,19,902969
17,20,0,0,6984
17,20,1,0,7124
17,20,1,1,16692
17,20,2,0,7194
17,20,2,1,16622
17,20,2,2,29473
17,20,3,0,6844
17,20,3,1,16342
17,20,3,2,28914
17,20,3,3,45536
17,20,4,0,6844
17,20,4,1,16063
17,20,4,2,28844
17,20,4,3,45606
17,20,4,4,66767
17,20,5,0,6984
17,20,5,1,16692
17,20,5,2,29892
17,20,5,3,46723
17,20,5,4,69771
17,20,5,5,95122
17,20,6,0,7124
17,20,6,1,16622
17,20,6,2,29682
17,20,6,3,47282
17,20,6,4,68094
17,20,6,5,93935
17,20,6,6,126132
17,20,7,0,7124
17,20,7,1,16552
17,20,7,2,29542
17,20,7,3,47352
17,20,7,4,67605
17,20,7,5,94075
17,20,7,6,124875
17,20,7,7,159306
17,20,8,0,6984
17,20,8,1,16622
17,20,8,2,29542
17,20,8,3,47492
17,20,8,4,68584
17,20,8,5,93866
17,20,8,6,121942
17,20,8,7,156862
17,20,8,8,197020
17,20,9,0,6914
17,20,9,1,16622
17,20,9,2,29682
17,20,9,3,47212
17,20,9,4,68374
17,20,9,5,96380
17,20,9,6,124805
17,20,9,7,161681
17,20,9,8,195972
17,20,9,9,236830
17,20,10,0,6984
17,20,10,1,16133
17,20,10,2,29054
17,20,10,3,46164
17,20,10,4,66698
17,20,10,5,92678
17,20,10,6,122919
17,20,10,7,156443
17,20,10,8,187941
17,20,10,9,232429
17,20,10,10,287953
17,20,11,0,6845
17,20,11,1,16273
17,20,11,2,28844
17,20,11,3,45885
17,20,11,4,67746
17,20,11,5,90024
17,20,11,6,120405
17,20,11,7,152183
17,20,11,8,186964
17,20,11,9,227261
17,20,11,10,275102
17,20,11,11,330835
17,20,12,0,6914
17,20,12,1,16483
17,20,12,2,28914
17,20,12,3,45886
17,20,12,4,68304
17,20,12,5,93795
17,20,12,6,124525
17,20,12,7,154138
17,20,12,8,191782
17,20,12,9,232988
17,20,12,10,279152
17,20,12,11,336911
17,20,12,12,387405
17,20,13,0,7054
17,20,13,1,15994
17,20,13,2,29123
17,20,13,3,46444
17,20,13,4,67256
17,20,13,5,91212
17,20,13,6,120964
17,20,13,7,152322
17,20,13,8,188430
17,20,13,9,229636
17,20,13,10,280061
17,20,13,11,337609
17,20,13,12,393971
17,20,13,13,457944
17,20,14,0,7054
17,20,14,1,16203
17,20,14,2,29053
17,20,14,3,46234
17,20,14,4,67187
17,20,14,5,93028
17,20,14,6,122570
17,20,14,7,154558
17,20,14,8,193109
17,20,14,9,230823
17,20,14,10,285928
17,20,14,11,344453
17,20,14,12,401165
17,20,14,13,467513
17,20,14,14,531486
17,20,15,0,7264
17,20,15,1,16063
17,20,15,2,28775
17,20,15,3,45955
17,20,15,4,68374
17,20,15,5,92120
17,20,15,6,118240
17,20,15,7,157141
17,20,15,8,195554
17,20,15,9,234944
17,20,15,10,283413
17,20,15,11,337330
17,20,15,12,395158
17,20,15,13,446142
17,20,15,14,524363
17,20,15,15,585334
17,20,16,0,6985
17,20,16,1,16342
17,20,16,2,28983
17,20,16,3,46235
17,20,16,4,67466
17,20,16,5,92120
17,20,16,6,124177
17,20,16,7,153999
17,20,16,8,192760
17,20,16,9,231172
17,20,16,10,279712
17,20,16,11,336981
17,20,16,12,399976
17,20,16,13,463671
17,20,16,14,528135
17,20,16,15,601188
17,20,16,16,674590
17,20,17,0,6984
17,20,17,1,15924
17,20,17,2,28635
17,20,17,3,46235
17,20,17,4,66627
17,20,17,5,91770
17,20,17,6,120685
17,20,17,7,151833
17,20,17,8,191922
17,20,17,9,234384
17,20,17,10,277057
17,20,17,11,326226
17,20,17,12,396624
17,20,17,13,451519
17,20,17,14,515703
17,20,17,15,574997
17,20,17,16,656362
17,20,17,17,731929
17,20,18,0,6984
17,20,18,1,16273
17,20,18,2,28914
17,20,18,3,45885
17,20,18,4,67326
17,20,18,5,91002
17,20,18,6,120614
17,20,18,7,152881
17,20,18,8,186614
17,20,18,9,230125
17,20,18,10,275590
17,20,18,11,335584
17,20,18,12,397114
17,20,18,13,461227
17,20,18,14,525690
17,20,18,15,582889
17,20,18,16,657269
17,20,18,17,727878
17,20,18,18,809871
17,20,19,0,6984
17,20,19,1,16273
17,20,19,2,28984
17,20,19,3,45955
17,20,19,4,66767
17,20,19,5,89676
17,20,19,6,120335
17,20,19,7,154697
17,20,19,8,189059
17,20,19,9,227750
17,20,19,10,278733
17,20,19,11,333418
17,20,19,12,385380
17,20,19,13,462693
17,20,19,14,526109
17,20,19,15,590572
17,20,19,16,665091
17,20,19,17,743941
17,20,19,18,814410
17,20,19,19,909394
17,20,20,0,6915
17,20,20,1,16342
17,20,20,2,28914
17,20,20,3,45746
17,20,20,4,65929
17,20,20,5,91282
17,20,20,6,120056
17,20,20,7,150995
17,20,20,8,191014
17,20,20,9,226004
17,20,20,10,275451
17,20,20,11,331953
17,20,20,12,386986
17,20,20,13,453894
17,20,20,14,517239
17,20,20,15,580585
17,20,20,16,657899
17,20,20,17,736469
17,20,20,18,819718
17,20,20,19,906600
17,20,20,20,981469
17,21,0,0,6984
17,21,1,0,7403
17,21,1,1,17041
17,21,2,0,7264
17,21,2,1,16972
17,21,2,2,29822
17,21,3,0,7054
17,21,3,1,16412
17,21,3,2,28984
17,21,3,3,46025
17,21,4,0,6984
17,21,4,1,16343
17,21,4,2,28844
17,21,4,3,46863
17,21,4,4,67047
17,21,5,0,6914
17,21,5,1,16622
17,21,5,2,29123
17,21,5,3,46933
17,21,5,4,67676
17,21,5,5,91142
17,21,6,0,7123
17,21,6,1,17041
17,21,6,2,29892
17,21,6,3,47771
17,21,6,4,69002
17,21,6,5,96450
17,21,6,6,127040
17,21,7,0,7263
17,21,7,1,16901
17,21,7,2,29822
17,21,7,3,46863
17,21,7,4,69631
17,21,7,5,95263
17,21,7,6,124665
17,21,7,7,159516
17,21,8,0,7054
17,21,8,1,16971
17,21,8,2,29822
17,21,8,3,47491
17,21,8,4,69631
17,21,8,5,95332
17,21,8,6,122570
17,21,8,7,153649
17,21,8,8,194227
17,21,9,0,7193
17,21,9,1,16761
17,21,9,2,30032
17,21,9,3,48609
17,21,9,4,69352
17,21,9,5,96031
17,21,9,6,127948
17,21,9,7,163426
17,21,9,8,195833
17,21,9,9,233896
17,21,10,0,6914
17,21,10,1,16972
17,21,10,2,29333
17,21,10,3,46374
17,21,10,4,68723
17,21,10,5,92608
17,21,10,6,123757
17,21,10,7,153300
17,21,10,8,188290
17,21,10,9,233757
17,21,10,10,283622
17,21,11,0,6984
17,21,11,1,16692
17,21,11,2,28774
17,21,11,3,46374
17,21,11,4,66837
17,21,11,5,91631
17,21,11,6,122290
17,21,11,7,154627
17,21,11,8,192900
17,21,11,9,233896
17,21,11,10,273286
17,21,11,11,336772
17,21,12,0,7124
17,21,12,1,16552
17,21,12,2,29054
17,21,12,3,45885
17,21,12,4,66419
17,21,12,5,90025
17,21,12,6,120894
17,21,12,7,153788
17,21,12,8,192760
17,21,12,9,232988
17,21,12,10,280759
17,21,12,11,338587
17,21,12,12,387894
17,21,13,0,6984
17,21,13,1,16622
17,21,13,2,29263
17,21,13,3,46514
17,21,13,4,68793
17,21,13,5,91282
17,21,13,6,122571
17,21,13,7,154208
17,21,13,8,190874
17,21,13,9,230962
17,21,13,10,279362
17,21,13,11,337329
17,21,13,12,393621
17,21,13,13,455989
17,21,14,0,6914
17,21,14,1,16343
17,21,14,2,28983
17,21,14,3,46095
17,21,14,4,68443
17,21,14,5,91561
17,21,14,6,122361
17,21,14,7,152462
17,21,14,8,185427
17,21,14,9,231032
17,21,14,10,282435
17,21,14,11,333349
17,21,14,12,392644
17,21,14,13,453195
17,21,14,14,522338
17,21,15,0,7124
17,21,15,1,16552
17,21,15,2,28984
17,21,15,3,46165
17,21,15,4,67955
17,21,15,5,94075
17,21,15,6,121313
17,21,15,7,153440
17,21,15,8,196880
17,21,15,9,238087
17,21,15,10,283552
17,21,15,11,349622
17,21,15,12,401164
17,21,15,13,460319
17,21,15,14,530788
17,21,15,15,596578
17,21,16,0,6914
17,21,16,1,16273
17,21,16,2,29123
17,21,16,3,46374
17,21,16,4,66907
17,21,16,5,91212
17,21,16,6,120056
17,21,16,7,153300
17,21,16,8,187801
17,21,16,9,228658
17,21,16,10,278384
17,21,16,11,332022
17,21,16,12,386497
17,21,16,13,450262
17,21,16,14,517309
17,21,16,15,584566
17,21,16,16,655244
17,21,17,0,6984
17,21,17,1,16692
17,21,17,2,29123
17,21,17,3,46304
17,21,17,4,67396
17,21,17,5,92469
17,21,17,6,121104
17,21,17,7,153580
17,21,17,8,192340
17,21,17,9,230683
17,21,17,10,283552
17,21,17,11,333838
17,21,17,12,386777
17,21,17,13,469957
17,21,17,14,533302
17,21,17,15,597276
17,21,17,16,669352
17,21,17,17,747573
17,21,18,0,7054
17,21,18,1,16412
17,21,18,2,28984
17,21,18,3,46654
17,21,18,4,67955
17,21,18,5,93237
17,21,18,6,123758
17,21,18,7,155884
17,21,18,8,188709
17,21,18,9,229007
17,21,18,10,278664
17,21,18,11,332162
17,21,18,12,390479
17,21,18,13,448796
17,21,18,14,520102
17,21,18,15,592597
17,21,18,16,655524
17,21,18,17,736817
17,21,18,18,815947
17,21,19,0,7054
17,21,19,1,16482
17,21,19,2,28844
17,21,19,3,46374
17,21,19,4,67326
17,21,19,5,93865
17,21,19,6,123688
17,21,19,7,154557
17,21,19,8,186614
17,21,19,9,231382
17,21,19,10,281807
17,21,19,11,335933
17,21,19,12,401863
17,21,19,13,446980
17,21,19,14,519823
17,21,19,15,601118
17,21,19,16,680108
17,21,19,17,752602
17,21,19,18,833408
17,21,19,19,923082
17,21,20,0,7054
17,21,20,1,16622
17,21,20,2,29123
17,21,20,3,46793
17,21,20,4,68653
17,21,20,5,92189
17,21,20,6,121382
17,21,20,7,156513
17,21,20,8,191223
17,21,20,9,230753
17,21,20,10,282854
17,21,20,11,345501
17,21,20,12,398510
17,21,20,13,455501
17,21,20,14,522616
17,21,20,15,594972
17,21,20,16,672495
17,21,20,17,745339
17,21,20,18,825585
17,21,20,19,917495
17,21,20,20,1020650
17,22,0,0,7124
17,22,1,0,7263
17,22,1,1,16971
17,22,2,0,7333
17,22,2,1,17041
17,22,2,2,29961
17,22,3,0,7054
17,22,3,1,16692
17,22,3,2,29263
17,22,3,3,46723
17,22,4,0,7263
17,22,4,1,16832
17,22,4,2,29123
17,22,4,3,46513
17,22,4,4,67954
17,22,5,0,7124
17,22,5,1,16552
17,22,5,2,29193
17,22,5,3,46933
17,22,5,4,68444
17,22,5,5,93237
17,22,6,0,7334
17,22,6,1,16901
17,22,6,2,29892
17,22,6,3,48470
17,22,6,4,69910
17,22,6,5,95961
17,22,6,6,126760
17,22,7,0,7193
17,22,7,1,17181
17,22,7,2,30101
17,22,7,3,48260
17,22,7,4,69980
17,22,7,5,94075
17,22,7,6,126620
17,22,7,7,159236
17,22,8,0,7124
17,22,8,1,16831
17,22,8,2,29193
17,22,8,3,46793
17,22,8,4,68514
17,22,8,5,94075
17,22,8,6,122151
17,22,8,7,157421
17,22,8,8,196252
17,22,9,0,7264
17,22,9,1,16342
17,22,9,2,29194
17,22,9,3,46863
17,22,9,4,67606
17,22,9,5,92818
17,22,9,6,125084
17,22,9,7,155185
17,22,9,8,193668
17,22,9,9,236620
17,22,10,0,7124
17,22,10,1,16761
17,22,10,2,28984
17,22,10,3,46723
17,22,10,4,67955
17,22,10,5,92259
17,22,10,6,124595
17,22,10,7,157351
17,22,10,8,197439
17,22,10,9,237947
17,22,10,10,285928
17,22,11,0,7054
17,22,11,1,16552
17,22,11,2,29333
17,22,11,3,47212
17,22,11,4,67536
17,22,11,5,92539
17,22,11,6,123059
17,22,11,7,151344
17,22,11,8,194087
17,22,11,9,234175
17,22,11,10,284321
17,22,11,11,341521
17,22,12,0,7334
17,22,12,1,16831
17,22,12,2,29473
17,22,12,3,47282
17,22,12,4,68304
17,22,12,5,91771
17,22,12,6,123617
17,22,12,7,154836
17,22,12,8,193598
17,22,12,9,234036
17,22,12,10,283832
17,22,12,11,340263
17,22,12,12,389431
17,22,13,0,7333
17,22,13,1,16762
17,22,13,2,29333
17,22,13,3,46794
17,22,13,4,67745
17,22,13,5,92818
17,22,13,6,123268
17,22,13,7,155674
17,22,13,8,195275
17,22,13,9,231032
17,22,13,10,282855
17,22,13,11,341799
17,22,13,12,397043
17,22,13,13,459830
17,22,14,0,7193
17,22,14,1,16483
17,22,14,2,28984
17,22,14,3,46305
17,22,14,4,67815
17,22,14,5,92539
17,22,14,6,121453
17,22,14,7,153301
17,22,14,8,194855
17,22,14,9,232779
17,22,14,10,278803
17,22,14,11,338797
17,22,14,12,399558
17,22,14,13,459411
17,22,14,14,533861
17,22,15,0,7263
17,22,15,1,16622
17,22,15,2,29402
17,22,15,3,47212
17,22,15,4,69072
17,22,15,5,92818
17,22,15,6,124386
17,22,15,7,156512
17,22,15,8,194297
17,22,15,9,236270
17,22,15,10,282854
17,22,15,11,342777
17,22,15,12,401444
17,22,15,13,465277
17,22,15,14,531277
17,22,15,15,599302
17,22,16,0,7124
17,22,16,1,16901
17,22,16,2,29333
17,22,16,3,47352
17,22,16,4,69072
17,22,16,5,92399
17,22,16,6,122430
17,22,16,7,153649
17,22,16,8,191852
17,22,16,9,235084
17,22,16,10,281388
17,22,16,11,338238
17,22,16,12,397672
17,22,16,13,455081
17,22,16,14,516541
17,22,16,15,592876
17,22,16,16,663415
17,22,17,0,7263
17,22,17,1,16622
17,22,17,2,29193
17,22,17,3,46933
17,22,17,4,67186
17,22,17,5,92120
17,22,17,6,121802
17,22,17,7,158468
17,22,17,8,191503
17,22,17,9,228029
17,22,17,10,274822
17,22,17,11,335234
17,22,17,12,392853
17,22,17,13,453545
17,22,17,14,518147
17,22,17,15,604889
17,22,17,16,660063
17,22,17,17,736818
17,22,18,0,7264
17,22,18,1,16762
17,22,18,2,29473
17,22,18,3,46863
17,22,18,4,67535
17,22,18,5,93376
17,22,18,6,123548
17,22,18,7,154347
17,22,18,8,193877
17,22,18,9,235293
17,22,18,10,281877
17,22,18,11,338308
17,22,18,12,401443
17,22,18,13,464719
17,22,18,14,532954
17,22,18,15,606845
17,22,18,16,661320
17,22,18,17,764824
17,22,18,18,836620
17,22,19,0,7263
17,22,19,1,16413
17,22,19,2,29473
17,22,19,3,46514
17,22,19,4,68723
17,22,19,5,93167
17,22,19,6,121662
17,22,19,7,157910
17,22,19,8,193877
17,22,19,9,230335
17,22,19,10,277057
17,22,19,11,332092
17,22,19,12,390968
17,22,19,13,465697
17,22,19,14,522477
17,22,19,15,604819
17,22,19,16,659225
17,22,19,17,736399
17,22,19,18,841230
17,22,19,19,906600
17,22,20,0,7124
17,22,20,1,16552
17,22,20,2,29333
17,22,20,3,47282
17,22,20,4,69422
17,22,20,5,94494
17,22,20,6,122151
17,22,20,7,157909
17,22,20,8,194576
17,22,20,9,230404
17,22,20,10,284670
17,22,20,11,340124
17,22,20,12,396415
17,22,20,13,464789
17,22,20,14,528693
17,22,20,15,593575
17,22,20,16,668933
17,22,20,17,750437
17,22,20,18,837668
17,22,20,19,920568
17,22,20,20,1025190
17,23,0,0,7263
17,23,1,0,7613
17,23,1,1,16971
17,23,2,0,7473
17,23,2,1,17320
17,23,2,2,30800
17,23,3,0,7613
17,23,3,1,16762
17,23,3,2,30032
17,23,3,3,47631
17,23,4,0,7124
17,23,4,1,16901
17,23,4,2,29822
17,23,4,3,46794
17,23,4,4,68932
17,23,5,0,7333
17,23,5,1,17321
17,23,5,2,30799
17,23,5,3,47911
17,23,5,4,68164
17,23,5,5,95681
17,23,6,0,7263
17,23,6,1,16622
17,23,6,2,29752
17,23,6,3,47142
17,23,6,4,67885
17,23,6,5,94145
17,23,6,6,125434
17,23,7,0,7543
17,23,7,1,16831
17,23,7,2,30032
17,23,7,3,47143
17,23,7,4,68374
17,23,7,5,94844
17,23,7,6,122640
17,23,7,7,154417
17,23,8,0,7263
17,23,8,1,16971
17,23,8,2,29891
17,23,8,3,47142
17,23,8,4,68095
17,23,8,5,94564
17,23,8,6,122640
17,23,8,7,156792
17,23,8,8,192550
17,23,9,0,7333
17,23,9,1,16692
17,23,9,2,29891
17,23,9,3,47213
17,23,9,4,67955
17,23,9,5,95542
17,23,9,6,125364
17,23,9,7,158259
17,23,9,8,191992
17,23,9,9,235013
17,23,10,0,7333
17,23,10,1,17320
17,23,10,2,30451
17,23,10,3,48120
17,23,10,4,68583
17,23,10,5,97148
17,23,10,6,126690
17,23,10,7,152601
17,23,10,8,195413
17,23,10,9,233128
17,23,10,10,281318
17,23,11,0,7263
17,23,11,1,16762
17,23,11,2,30031
17,23,11,3,47003
17,23,11,4,68513
17,23,11,5,95332
17,23,11,6,126132
17,23,11,7,154836
17,23,11,8,195553
17,23,11,9,229286
17,23,11,10,279642
17,23,11,11,337889
17,23,12,0,7264
17,23,12,1,16901
17,23,12,2,30031
17,23,12,3,47212
17,23,12,4,67396
17,23,12,5,92539
17,23,12,6,123758
17,23,12,7,157979
17,23,12,8,191922
17,23,12,9,236481
17,23,12,10,286765
17,23,12,11,344174
17,23,12,12,402630
17,23,13,0,7333
17,23,13,1,16692
17,23,13,2,29962
17,23,13,3,46863
17,23,13,4,68025
17,23,13,5,94843
17,23,13,6,123408
17,23,13,7,152602
17,23,13,8,190874
17,23,13,9,234594
17,23,13,10,279083
17,23,13,11,332301
17,23,13,12,393621
17,23,13,13,451729
17,23,14,0,7263
17,23,14,1,16623
17,23,14,2,29962
17,23,14,3,47072
17,23,14,4,68723
17,23,14,5,96450
17,23,14,6,122220
17,23,14,7,155465
17,23,14,8,190525
17,23,14,9,238995
17,23,14,10,280969
17,23,14,11,334745
17,23,14,12,390269
17,23,14,13,459201
17,23,14,14,531835
17,23,15,0,7473
17,23,15,1,16552
17,23,15,2,29892
17,23,15,3,47282
17,23,15,4,69072
17,23,15,5,94564
17,23,15,6,125783
17,23,15,7,155954
17,23,15,8,189477
17,23,15,9,235013
17,23,15,10,279222
17,23,15,11,338098
17,23,15,12,391317
17,23,15,13,453684
17,23,15,14,529322
17,23,15,15,597136
17,23,16,0,7193
17,23,16,1,16622
17,23,16,2,30031
17,23,16,3,47352
17,23,16,4,69351
17,23,16,5,96311
17,23,16,6,125783
17,23,16,7,158678
17,23,16,8,199674
17,23,16,9,233827
17,23,16,10,279851
17,23,16,11,353673
17,23,16,12,387406
17,23,16,13,473449
17,23,16,14,541614
17,23,16,15,592597
17,23,16,16,686672
17,23,17,0,7263
17,23,17,1,16762
17,23,17,2,29543
17,23,17,3,47072
17,23,17,4,68374
17,23,17,5,92888
17,23,17,6,123129
17,23,17,7,157910
17,23,17,8,195414
17,23,17,9,235363
17,23,17,10,286347
17,23,17,11,341730
17,23,17,12,406472
17,23,17,13,467093
17,23,17,14,527087
17,23,17,15,597765
17,23,17,16,678082
17,23,17,17,744012
17,23,18,0,7124
17,23,18,1,16692
17,23,18,2,30101
17,23,18,3,47142
17,23,18,4,69282
17,23,18,5,95262
17,23,18,6,126342
17,23,18,7,157141
17,23,18,8,197788
17,23,18,9,238575
17,23,18,10,285787
17,23,18,11,336911
17,23,18,12,397742
17,23,18,13,462065
17,23,18,14,527715
17,23,18,15,604540
17,23,18,16,679479
17,23,18,17,755885
17,23,18,18,837598
17,23,19,0,7194
17,23,19,1,17042
17,23,19,2,29892
17,23,19,3,47073
17,23,19,4,69561
17,23,19,5,94634
17,23,19,6,124805
17,23,19,7,153649
17,23,19,8,194017
17,23,19,9,235712
17,23,19,10,285229
17,23,19,11,338378
17,23,19,12,398022
17,23,19,13,466954
17,23,19,14,532395
17,23,19,15,598674
17,23,19,16,663974
17,23,19,17,747154
17,23,19,18,834735
17,23,19,19,920988
17,23,20,0,7193
17,23,20,1,16762
17,23,20,2,29962
17,23,20,3,47422
17,23,20,4,68863
17,23,20,5,94773
17,23,20,6,122151
17,23,20,7,153161
17,23,20,8,192062
17,23,20,9,234105
17,23,20,10,281318
17,23,20,11,339704
17,23,20,12,395437
17,23,20,13,459342
17,23,20,14,523385
17,23,20,15,597066
17,23,20,16,671936
17,23,20,17,745548
17,23,20,18,834176
17,23,20,19,916168
17,23,20,20,1006263
17,24,0,0,7403
17,24,1,0,7333
17,24,1,1,17321
17,24,2,0,7613
17,24,2,1,17390
17,24,2,2,30869
17,24,3,0,7403
17,24,3,1,17600
17,24,3,2,31358
17,24,3,3,48329
17,24,4,0,7403
17,24,4,1,17180
17,24,4,2,31289
17,24,4,3,48609
17,24,4,4,72285
17,24,5,0,7683
17,24,5,1,17250
17,24,5,2,30869
17,24,5,3,48260
17,24,5,4,70889
17,24,5,5,93377
17,24,6,0,7473
17,24,6,1,16761
17,24,6,2,30102
17,24,6,3,47980
17,24,6,4,68165
17,24,6,5,96240
17,24,6,6,122221
17,24,7,0,7822
17,24,7,1,17041
17,24,7,2,30171
17,24,7,3,47771
17,24,7,4,68304
17,24,7,5,95262
17,24,7,6,124317
17,24,7,7,158538
17,24,8,0,7333
17,24,8,1,17111
17,24,8,2,30241
17,24,8,3,47282
17,24,8,4,68863
17,24,8,5,96380
17,24,8,6,128995
17,24,8,7,161681
17,24,8,8,197579
17,24,9,0,7473
17,24,9,1,16902
17,24,9,2,30311
